,arguments,hostname,name,path,pid,username
0,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0008APQNS,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,6029,lotti.richards
1,"""C:\Users\elizab.woo\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0008APQNS,opera.exe,C:\Users\elizab.woo\AppData\Local\Programs\Opera\56.0.3051.52,3220,elizab.woo
2,"""C:\Program Files\Common Files\McAfee\Platform\Core\mchost.exe"" {e05dd3fd-ba47-4235-85a5-3789db83c8e1} /pid=444",0008APQNS,mchost.exe,C:\Program Files\Common Files\McAfee\Platform\Core,2813,lotti.richards
3,winlogon.exe,0008APQNS,winlogon.exe,C:\Windows\system32,2260,NT AUTHORITY\SYSTEM
4,"""C:\Users\elizab.woo\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=2685998191293934672 --lang=en-GB --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=2685998191293934672 --renderer-client-id=12 --mojo-platform-channel-handle=4360 /prefetch:1",0008APQNS,opera.exe,C:\Users\elizab.woo\AppData\Local\Programs\Opera\56.0.3051.52,5985,elizab.woo
5,C:\Windows\Explorer.EXE,0008APQNS,Explorer.EXE,C:\Windows,5900,NT AUTHORITY\SYSTEM
6,"""C:\Program Files\Common Files\McAfee\PEF\CORE\PEFService.exe""",0008APQNS,PEFService.exe,C:\Program Files\Common Files\McAfee\PEF\CORE,4057,lotti.richards
7,"""C:\ProgramData\McAfee\Direct\McDiReg.exe"" ",0008APQNS,McDiReg.exe,C:\ProgramData\McAfee\Direct,1737,lotti.richards
8,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0008APQNS,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,2641,lotti.richards
9,"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ""-env:OOO_CWD=2C:\\Program Files (x86)\\OpenOffice 4""",0008APQNS,soffice.bin,C:\Program Files (x86)\OpenOffice 4\program,4443,elizab.woo
10,C:\Windows\system32\wbem\wmiprvse.exe,0008APQNS,wmiprvse.exe,C:\Windows\system32\wbem,3896,NT AUTHORITY\SYSTEM
11,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0008APQNS,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,1346,lotti.richards
12,wininit.exe,0008APQNS,wininit.exe,C:\Windows\system32,2916,NT AUTHORITY\SYSTEM
13,"""C:\Windows\system32\cmd.exe"" ",0008APQNS,cmd.exe,C:\Windows\system32,2671,tyle.how87
14,C:\Windows\system32\lsass.exe,0008APQNS,lsass.exe,C:\Windows\system32,732,NT AUTHORITY\SYSTEM
15,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0008APQNS,svchost.exe,C:\Windows\System32,5912,NT AUTHORITY\SYSTEM
17,"""C:\Program Files\Common Files\McAfee\TaskScheduler\McAMTaskAgent.exe"" -Embedding",0008APQNS,McAMTaskAgent.exe,C:\Program Files\Common Files\McAfee\TaskScheduler,1161,lotti.richards
18,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0008APQNS,svchost.exe,C:\Windows\system32,380,NT AUTHORITY\SYSTEM
19,C:\Windows\System32\msdtc.exe,0008APQNS,msdtc.exe,C:\Windows\System32,4128,NT AUTHORITY\SYSTEM
20,"""C:\Users\lotti.richards\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",0008APQNS,OneDrive.exe,C:\Users\lotti.richards\AppData\Local\Microsoft\OneDrive,3502,lotti.richards
