,arguments,hostname,name,path,pid,username
0,"""C:\Users\ryamorr\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --type=gpu-process --no-sandbox --supports-dual-gpus=false --gpu-driver-bug-workarounds=9 12 13 23 27 29 49 70 84 --disable-gl-extensions=""GL_KHR_blend_equation_advanced GL_KHR_blend_equation_advanced_coherent"" --gpu-vendor-id=0x8086 --gpu-device-id=0x0a16 --gpu-driver-vendor=""Intel Corporation"" --gpu-driver-version=20.19.15.4331 --gpu-driver-date=11-18-2015 --service-request-channel-token=29571E74A71F5219E432184D13D76C95 --mojo-platform-channel-handle=1732 /prefetch:2",0003KTXSL,GitHubDesktop.exe,C:\Users\ryamorr\AppData\Local\GitHubDesktop\app-1.4.3,1706,ryamorr
1,"""dwm.exe""",0003KTXSL,dwm.exe,C:\Windows\system32,2896,NT AUTHORITY\SYSTEM
2,"""C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --start-maximized --ran-launcher",0003KTXSL,opera.exe,C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52,2660,emil.benne
3,"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",0003KTXSL,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,3667,mat.robinson7
4,"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",0003KTXSL,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,563,mat.robinson7
5,"""C:\Program Files\McAfee\MfeAV\MFEAvSvc.exe""",0003KTXSL,MFEAvSvc.exe,C:\Program Files\McAfee\MfeAV,1984,emil.benne
6,C:\Windows\System32\svchost.exe -k utcsvc,0003KTXSL,svchost.exe,C:\Windows\System32,5100,NT AUTHORITY\SYSTEM
7,C:\Windows\Explorer.EXE,0003KTXSL,Explorer.EXE,C:\Windows,316,NT AUTHORITY\SYSTEM
8,"""dwm.exe""",0003KTXSL,dwm.exe,C:\Windows\system32,3424,NT AUTHORITY\SYSTEM
9,"""C:\Program Files\Common Files\McAfee\AMCore\mcshield.exe""",0003KTXSL,mcshield.exe,C:\Program Files\Common Files\McAfee\AMCore,5075,emil.benne
10,"""C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=16451249972883912486 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=16451249972883912486 --renderer-client-id=4 --mojo-platform-channel-handle=3140 /prefetch:1",0003KTXSL,opera.exe,C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52,2610,emil.benne
11,"""C:\Program Files\Common Files\McAfee\MMSSHost\MMSSHOST.EXE"" MMSCOM homenetsvc",0003KTXSL,MMSSHOST.EXE,C:\Program Files\Common Files\McAfee\MMSSHost,4696,emil.benne
12,"""C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=12376823585177401963 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=12376823585177401963 --renderer-client-id=7 --mojo-platform-channel-handle=2368 /prefetch:1",0003KTXSL,opera.exe,C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52,5535,emil.benne
13,"""C:\Program Files\Common Files\mcafee\Platform\mcuicnt.exe"" ""C:\Program Files\Common Files\McAfee\ActWiz\mcactwiz.dll"" nosplash:",0003KTXSL,mcuicnt.exe,C:\Program Files\Common Files\mcafee\Platform,1702,emil.benne
14,C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,0003KTXSL,svchost.exe,C:\Windows\system32,3780,NT AUTHORITY\SYSTEM
16,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted,0003KTXSL,svchost.exe,C:\Windows\System32,600,NT AUTHORITY\SYSTEM
17,C:\ProgramData\McAfee\McInstruTrack\McInstruTrack.exe /SP:0,0003KTXSL,McInstruTrack.exe,C:\ProgramData\McAfee\McInstruTrack,1261,emil.benne
18,C:\Windows\system32\wbem\wmiprvse.exe,0003KTXSL,wmiprvse.exe,C:\Windows\system32\wbem,1104,NT AUTHORITY\SYSTEM
19,"""C:\Program Files\McAfee\WebAdvisor\ServiceHost.exe""",0003KTXSL,ServiceHost.exe,C:\Program Files\McAfee\WebAdvisor,2118,emil.benne
20,"""C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52\opera.exe"" --type=renderer --field-trial-handle=1640 14609910000652164441 9538679763400238678 131072 --service-pipe-token=6930244878569528683 --lang=en-GB --extension-process --enable-offline-auto-reload --enable-offline-auto-reload-visible-only --with-feature:installer-experiment-test=off --with-feature:installer-use-minimal-package=off --with-feature:installer-simplified-ui=on --ab_tests=DNA-70598-test:DNA-70598 --device-scale-factor=1.5 --num-raster-threads=2 --enable-main-frame-before-activation --service-request-channel-token=6930244878569528683 --renderer-client-id=3 --mojo-platform-channel-handle=2904 /prefetch:1",0003KTXSL,opera.exe,C:\Users\emil.benne\AppData\Local\Programs\Opera\56.0.3051.52,5584,emil.benne
21,"""C:\Users\ryamorr\AppData\Local\GitHubDesktop\app-1.4.3\GitHubDesktop.exe"" --squirrel-firstrun",0003KTXSL,GitHubDesktop.exe,C:\Users\ryamorr\AppData\Local\GitHubDesktop\app-1.4.3,4194,ryamorr
24,"""C:\Program Files\Common Files\McAfee\VSCore_18_6\McApExe.exe""",0003KTXSL,McApExe.exe,C:\Program Files\Common Files\McAfee\VSCore_18_6,5335,emil.benne
25,"""C:\\Program Files\\Common Files\\McAfee\ModuleCore\\ProtectedModuleHost.exe""",0003KTXSL,ProtectedModuleHost.exe,C:\Program Files\Common Files\McAfee\ModuleCore,4231,emil.benne
26,"""C:\Program Files\Common Files\McAfee\CSP\3.0.127.0\\McCSPServiceHost.exe""",0003KTXSL,McCSPServiceHost.exe,C:\Program Files\Common Files\McAfee\CSP\3.0.127.0,5319,emil.benne
27,C:\Windows\system32\svchost.exe -k RPCSS,0003KTXSL,svchost.exe,C:\Windows\system32,976,NT AUTHORITY\SYSTEM
